Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label
2016/7/1,2016,7,1,Friday,26,2016-26,64.24,64.33,63.28,64.03,2331200,61.58,0.001720861,60.09071429,57.5616,
2016/7/5,2016,7,5,Tuesday,27,2016-27,63.97,65.03,63.97,64.89,2873700,62.41,0.01343111,60.255,57.722,
2016/7/6,2016,7,6,Wednesday,27,2016-27,64.86,65.43,64.5,65.39,5048900,62.89,0.007705435,60.49714286,57.89,
2016/7/7,2016,7,7,Thursday,27,2016-27,65.1,65.33,64.16,64.4,4517300,61.94,-0.01513994,60.63,58.0408,
2016/7/8,2016,7,8,Friday,27,2016-27,64.14,64.85,63.47,64.83,2813900,62.35,0.006677003,60.78785714,58.1854,
2016/7/11,2016,7,11,Monday,28,2016-28,64.44,64.75,63.85,64.73,2070900,62.26,-0.001542476,60.97,58.3282,
2016/7/12,2016,7,12,Tuesday,28,2016-28,64.46,64.5,63.64,63.7,2675500,61.27,-0.015912242,61.07714286,58.4428,
2016/7/13,2016,7,13,Wednesday,28,2016-28,64.18,64.59,63.89,64.56,2536800,62.09,0.013500691,61.27571429,58.5648,
2016/7/14,2016,7,14,Thursday,28,2016-28,64.22,64.53,63.93,64.2,2936200,61.75,-0.005576213,61.45142857,58.6734,
2016/7/15,2016,7,15,Friday,28,2016-28,64.53,64.75,64.18,64.62,3028500,62.15,0.006542185,61.61928571,58.7876,
2016/7/18,2016,7,18,Monday,29,2016-29,64.71,65.03,64.51,64.52,2889300,62.06,-0.001547673,61.74571429,58.8998,
2016/7/19,2016,7,19,Tuesday,29,2016-29,64.6,64.67,64.12,64.41,1868900,61.95,-0.001704735,61.88357143,59.0126,
2016/7/20,2016,7,20,Wednesday,29,2016-29,64.4,64.55,64.03,64.26,2017100,61.81,-0.002328771,61.99928571,59.1204,
2016/7/21,2016,7,21,Thursday,29,2016-29,64.09,64.25,63.75,64.16,3160100,61.71,-0.001556282,62.01571429,59.2236,
2016/7/22,2016,7,22,Friday,29,2016-29,64.19,65.02,63.84,65.02,2921800,62.54,0.013403897,62.08428571,59.3456,
2016/7/25,2016,7,25,Monday,30,2016-30,64.96,64.96,64.32,64.93,1762400,62.45,-0.00138413,62.08714286,59.4638,
2016/7/26,2016,7,26,Tuesday,30,2016-30,64.91,65.01,64.06,64.16,2496500,61.71,-0.011858893,62.00285714,59.5686,
2016/7/27,2016,7,27,Wednesday,30,2016-30,64,64.3,63.28,63.95,1944700,61.51,-0.00327307,61.97214286,59.6708,
2016/7/28,2016,7,28,Thursday,30,2016-30,64.09,64.09,62.9,63.75,2511900,61.32,-0.003127466,61.89857143,59.7968,
2016/7/29,2016,7,29,Friday,30,2016-30,63.73,64.19,63.55,63.94,2725500,61.5,0.002980436,61.84428571,59.9386,
2016/8/1,2016,8,1,Monday,31,2016-31,63.78,64.24,63.68,64.15,1922000,61.7,0.003284331,61.875,60.0744,
2016/8/2,2016,8,2,Tuesday,31,2016-31,64.05,64.36,63.64,64.33,3328700,61.87,0.002805926,61.85928571,60.2118,
2016/8/3,2016,8,3,Wednesday,31,2016-31,64.34,64.78,64.02,64.55,3648800,62.08,0.003419786,61.88285714,60.3538,
2016/8/4,2016,8,4,Thursday,31,2016-31,64.92,65.39,64.31,64.51,2958800,62.05,-0.000619593,61.87571429,60.4774,
2016/8/5,2016,8,5,Friday,31,2016-31,64.4,64.49,63.71,63.9,2954000,61.46,-0.009455884,61.83285714,60.591,
2016/8/8,2016,8,8,Monday,32,2016-32,63.97,64.22,63.49,63.51,1960700,61.08,-0.006103353,61.77071429,60.679,
2016/8/9,2016,8,9,Tuesday,32,2016-32,63.53,63.9,63.4,63.46,2583700,61.04,-0.000787299,61.71571429,60.7638,
2016/8/10,2016,8,10,Wednesday,32,2016-32,63.66,63.77,63.4,63.61,1835700,61.18,0.002363758,61.67785714,60.8406,
2016/8/11,2016,8,11,Thursday,32,2016-32,63.6,64.1,63.45,64.08,1956700,61.63,0.007388739,61.61285714,60.922,
2016/8/12,2016,8,12,Friday,32,2016-32,64.35,64.5,64.07,64.12,1734300,61.67,0.000624261,61.55714286,60.9988,
2016/8/15,2016,8,15,Monday,33,2016-33,64.15,64.34,63.44,63.45,1769100,61.03,-0.010449206,61.50857143,61.0446,
2016/8/16,2016,8,16,Tuesday,33,2016-33,62.66,63.04,62.29,62.64,5784800,60.25,-0.012765967,61.41857143,61.0796,
2016/8/17,2016,8,17,Wednesday,33,2016-33,62.49,63.78,62,63.68,4953100,61.25,0.01660278,61.41357143,61.128,
2016/8/18,2016,8,18,Thursday,33,2016-33,63.62,65.18,63.5,65.17,3713100,62.68,0.02339828,61.49785714,61.198,
2016/8/19,2016,8,19,Friday,33,2016-33,64.9,65.02,64.22,64.79,3467200,62.32,-0.005830868,61.54214286,61.2422,
2016/8/22,2016,8,22,Monday,34,2016-34,64.95,65.29,64.65,64.69,4793300,62.22,-0.00154349,61.56714286,61.2838,
2016/8/23,2016,8,23,Tuesday,34,2016-34,64.69,65.2,63.81,63.85,2448300,61.41,-0.012985015,61.51928571,61.3172,
2016/8/24,2016,8,24,Wednesday,34,2016-34,63.7,63.83,63.2,63.69,1716400,61.26,-0.002505792,61.46285714,61.3402,
2016/8/25,2016,8,25,Thursday,34,2016-34,63.72,63.89,63.37,63.44,1841400,61.02,-0.003925307,61.43142857,61.3706,
2016/8/26,2016,8,26,Friday,34,2016-34,63.47,63.81,61.97,62.1,2928300,59.73,-0.021122357,61.335,61.3636,
2016/8/29,2016,8,29,Monday,35,2016-35,62.14,62.71,62.14,62.36,3541200,59.98,0.00418682,61.25928571,61.3604,
2016/8/30,2016,8,30,Tuesday,35,2016-35,62.36,62.73,61.86,61.87,2451700,59.51,-0.007857586,61.14,61.3564,
2016/8/31,2016,8,31,Wednesday,35,2016-35,61.87,62.05,61.48,61.94,3373000,59.57,0.001131384,60.99285714,61.3524,
2016/9/1,2016,9,1,Thursday,35,2016-35,61.93,62.21,61.62,61.81,2112200,59.45,-0.002098721,60.83428571,61.3552,
2016/9/2,2016,9,2,Friday,35,2016-35,61.76,62.56,61.64,62.35,2423700,59.97,0.008736392,60.75857143,61.3688,
2016/9/6,2016,9,6,Tuesday,36,2016-36,62.72,63.36,62.51,62.99,2330100,60.58,0.010264685,60.78214286,61.3844,
2016/9/7,2016,9,7,Wednesday,36,2016-36,62.81,63.03,62.47,62.9,1914900,60.5,-0.001428862,60.72857143,61.3886,
2016/9/8,2016,9,8,Thursday,36,2016-36,62.7,63.16,62.63,63.09,1594200,60.68,0.003020586,60.58571429,61.4018,
2016/9/9,2016,9,9,Friday,36,2016-36,62.58,62.72,60.81,60.83,2775800,58.51,-0.035821662,60.31357143,61.3682,
2016/9/12,2016,9,12,Monday,37,2016-37,60.74,61.72,60.74,61.55,2925800,59.2,0.011836142,60.09785714,61.3226,
2016/9/13,2016,9,13,Tuesday,37,2016-37,61.38,61.49,60.44,60.82,3615700,58.5,-0.011860264,59.89,61.261,
2016/9/14,2016,9,14,Wednesday,37,2016-37,61.06,61.54,60.76,61.43,2777100,59.08,0.010029646,59.73428571,61.1944,
2016/9/15,2016,9,15,Thursday,37,2016-37,61.25,61.88,60.97,61.84,1763700,59.48,0.006674225,59.62428571,61.1262,
2016/9/16,2016,9,16,Friday,37,2016-37,61.81,62.56,61.39,62.42,3084200,60.04,0.009378964,59.64642857,61.0882,
2016/9/19,2016,9,19,Monday,38,2016-38,62.45,62.9,62.34,62.67,2068400,60.28,0.004005172,59.66785714,61.0468,
2016/9/20,2016,9,20,Tuesday,38,2016-38,62.94,63.1,62.5,62.55,2531200,60.16,-0.00191473,59.71428571,61.0048,
2016/9/21,2016,9,21,Wednesday,38,2016-38,62.52,63.73,62.42,63.71,3153200,61.28,0.018545135,59.83642857,61.005,
2016/9/22,2016,9,22,Thursday,38,2016-38,64.09,64.35,63.56,64.02,2113000,61.58,0.004865719,59.98857143,60.9948,
2016/9/23,2016,9,23,Friday,38,2016-38,63.96,64.4,63.56,64.2,2120800,61.75,0.002811624,60.11571429,60.9948,
2016/9/26,2016,9,26,Monday,39,2016-39,64.13,64.28,63.77,63.9,2099900,61.46,-0.004672777,60.17857143,60.981,
2016/9/27,2016,9,27,Tuesday,39,2016-39,64.17,64.39,62.79,62.85,2941300,60.45,-0.016431936,60.175,60.9488,
2016/9/28,2016,9,28,Wednesday,39,2016-39,62.37,62.59,61.75,62.38,2050100,60.47,0.000320637,60.16,60.9192,
2016/9/29,2016,9,29,Thursday,39,2016-39,62.1,62.44,61.48,61.76,2440000,59.87,-0.009939092,60.25714286,60.8804,
2016/9/30,2016,9,30,Friday,39,2016-39,62.05,62.36,60.93,61.17,3495000,59.3,-0.009553081,60.26428571,60.8322,
2016/10/3,2016,10,3,Monday,40,2016-40,61.05,61.07,59.85,60.16,2697000,58.32,-0.016511333,60.25142857,60.7478,
2016/10/4,2016,10,4,Tuesday,40,2016-40,60.22,60.22,58.46,58.82,3700900,57.02,-0.022273925,60.10428571,60.6392,
2016/10/5,2016,10,5,Wednesday,40,2016-40,58.81,59.28,58.2,58.75,4434500,56.95,-0.001190071,59.92357143,60.544,
2016/10/6,2016,10,6,Thursday,40,2016-40,58.33,59.23,58.23,59.01,3085500,57.2,0.004425484,59.72071429,60.4578,
2016/10/7,2016,10,7,Friday,40,2016-40,59.43,59.9,59.07,59.32,3692800,57.5,0.005253385,59.52214286,60.3814,
2016/10/10,2016,10,10,Monday,41,2016-41,59.41,59.59,59.16,59.47,2413800,57.65,0.002528648,59.34285714,60.3044,
2016/10/11,2016,10,11,Tuesday,41,2016-41,59.39,59.51,58.68,58.82,2531700,57.02,-0.010929861,59.03857143,60.2108,
2016/10/12,2016,10,12,Wednesday,41,2016-41,58.94,59.43,58.86,59.31,1973800,57.49,0.008330566,58.74642857,60.1232,
2016/10/13,2016,10,13,Thursday,41,2016-41,59.39,60.52,59.17,60.37,3196900,58.52,0.017872118,58.51571429,60.052,
2016/10/14,2016,10,14,Friday,41,2016-41,60.06,60.54,59.79,59.8,2607200,57.97,-0.009441765,58.26642857,59.9704,
2016/10/17,2016,10,17,Monday,42,2016-42,60.26,60.76,60.09,60.4,1999800,58.55,0.010033472,58.13071429,59.9122,
2016/10/18,2016,10,18,Tuesday,42,2016-42,60.74,61.12,60.2,60.93,1985400,59.06,0.008774796,58.03,59.8718,
2016/10/19,2016,10,19,Wednesday,42,2016-42,60.69,61.1,60.48,60.89,2083600,59.02,-0.000656519,57.96928571,59.8314,
2016/10/20,2016,10,20,Thursday,42,2016-42,60.98,61.26,60.69,60.84,1532800,58.98,-0.000821107,57.94642857,59.7874,
2016/10/21,2016,10,21,Friday,42,2016-42,60.53,60.71,60.05,60.31,1312900,58.46,-0.008711336,57.95642857,59.724,
2016/10/24,2016,10,24,Monday,43,2016-43,60.57,60.7,60.19,60.51,1394200,58.66,0.003316208,58.07357143,59.6638,
2016/10/25,2016,10,25,Tuesday,43,2016-43,60.36,60.8,60.28,60.79,1564600,58.93,0.004627269,58.215,59.6218,
2016/10/26,2016,10,26,Wednesday,43,2016-43,60.7,61.16,60.38,60.92,1565600,59.05,0.002138519,58.34714286,59.5978,
2016/10/27,2016,10,27,Thursday,43,2016-43,60.67,60.81,60.19,60.7,1257100,58.84,-0.003611284,58.44285714,59.5496,
2016/10/28,2016,10,28,Friday,43,2016-43,60.81,61.19,60.54,60.99,1870000,59.12,0.00477765,58.54785714,59.4784,
2016/10/31,2016,10,31,Monday,44,2016-44,61.25,62.69,61.23,62.12,2934000,60.22,0.01852755,58.77642857,59.4364,
2016/11/1,2016,11,1,Tuesday,44,2016-44,62.1,62.11,61.01,61.21,2685700,59.34,-0.014649128,58.90857143,59.3788,
2016/11/2,2016,11,2,Wednesday,44,2016-44,60.94,60.96,59.86,60.26,3177500,58.41,-0.015520303,58.90071429,59.3188,
2016/11/3,2016,11,3,Thursday,44,2016-44,60.14,60.47,59.8,60.2,3200900,58.36,-0.000995629,58.92857143,59.2608,
2016/11/4,2016,11,4,Friday,44,2016-44,61.4,61.75,59.77,59.83,2833300,58,-0.00614616,58.88928571,59.2004,
2016/11/7,2016,11,7,Monday,45,2016-45,60.36,61.1,59.5,61.09,3278400,59.22,0.021059666,58.90071429,59.1902,
2016/11/8,2016,11,8,Tuesday,45,2016-45,61.21,62.23,61.14,62.02,2327300,60.12,0.01522342,58.97928571,59.193,
2016/11/9,2016,11,9,Wednesday,45,2016-45,60.83,60.85,59.34,59.41,3520000,57.59,-0.042083239,58.88,59.1546,
2016/11/10,2016,11,10,Thursday,45,2016-45,59,59.45,58.03,58.5,4578600,56.71,-0.015317285,58.755,59.0974,
2016/11/11,2016,11,11,Friday,45,2016-45,58.54,59.15,58.22,58.48,3013000,56.69,-0.000341928,58.61428571,59.0422,
2016/11/14,2016,11,14,Monday,46,2016-46,58.18,58.41,57.63,58.15,5576700,56.37,-0.005642907,58.43142857,58.9702,
2016/11/15,2016,11,15,Tuesday,46,2016-46,58.37,59.18,58.22,59.1,2370900,57.29,0.016337019,58.30571429,58.9044,
2016/11/16,2016,11,16,Wednesday,46,2016-46,59.18,59.44,58.26,58.71,1352800,56.91,-0.006598946,58.16785714,58.8326,
2016/11/17,2016,11,17,Thursday,46,2016-46,58.64,59.19,58.6,58.67,2424700,56.87,-0.000681344,58.00714286,58.7564,
2016/11/18,2016,11,18,Friday,46,2016-46,58.65,58.97,58.14,58.38,1916500,56.59,-0.004942757,57.74785714,58.718,
2016/11/21,2016,11,21,Monday,47,2016-47,58.46,59.22,58.38,59.16,1417700,57.35,0.013360593,57.60571429,58.681,
2016/11/22,2016,11,22,Tuesday,47,2016-47,59.12,59.44,58.95,59.32,2342200,57.5,0.002704577,57.54071429,58.661,
2016/11/23,2016,11,23,Wednesday,47,2016-47,58.68,59.27,58.6,58.71,1222700,56.91,-0.010283228,57.43714286,58.6176,
2016/11/25,2016,11,25,Friday,47,2016-47,58.93,59.47,58.93,59.29,1726100,57.47,0.009879114,57.39928571,58.5774,
2016/11/28,2016,11,28,Monday,48,2016-48,59.59,61.04,59.59,60.74,2057800,58.88,0.024456146,57.375,58.5542,
2016/11/29,2016,11,29,Tuesday,48,2016-48,60.62,61.23,60.42,60.46,3046800,58.61,-0.004610006,57.26714286,58.5208,
2016/11/30,2016,11,30,Wednesday,48,2016-48,59.75,60.02,58.79,58.8,3441900,57,-0.027456122,57.225,58.4576,
2016/12/1,2016,12,1,Thursday,48,2016-48,58.47,58.51,57.6,58.04,2306300,56.26,-0.012925112,57.19285714,58.3572,
2016/12/2,2016,12,2,Friday,48,2016-48,58.5,58.94,57.97,58.28,2342900,56.49,0.00413505,57.17857143,58.2554,
2016/12/5,2016,12,5,Monday,49,2016-49,58.04,58.38,57.64,58.38,2864200,56.59,0.00171596,57.19428571,58.1522,
2016/12/6,2016,12,6,Tuesday,49,2016-49,58.55,58.87,58.18,58.38,1664100,56.59,0,57.14428571,58.0548,
2016/12/7,2016,12,7,Wednesday,49,2016-49,58.62,59.11,58.55,58.8,2023900,57,0.007194108,57.15071429,57.9858,
2016/12/8,2016,12,8,Thursday,49,2016-49,58.44,59.24,58.06,59.19,1854300,57.38,0.006632681,57.18714286,57.924,
2016/12/9,2016,12,9,Friday,49,2016-49,59.19,59.7,58.96,59.33,3849300,57.51,0.002365331,57.25285714,57.8768,
2016/12/12,2016,12,12,Monday,50,2016-50,59.07,59.98,58.89,59.82,3114200,57.99,0.008258757,57.29857143,57.8506,
2016/12/13,2016,12,13,Tuesday,50,2016-50,60.1,60.78,60.05,60.59,2659600,58.73,0.012871949,57.38642857,57.8588,
2016/12/14,2016,12,14,Wednesday,50,2016-50,60.88,61.23,59.36,59.5,3074300,57.68,-0.01798973,57.44142857,57.872,
2016/12/15,2016,12,15,Thursday,50,2016-50,59.46,60.1,59.36,60.01,1927600,58.17,0.008571409,57.49142857,57.8964,
2016/12/16,2016,12,16,Friday,50,2016-50,60.15,61.15,60.15,61.04,4473000,59.17,0.017163824,57.51214286,57.9358,
2016/12/19,2016,12,19,Monday,51,2016-51,61.43,61.47,60.66,60.82,2349200,58.96,-0.00360412,57.53714286,57.965,
2016/12/20,2016,12,20,Tuesday,51,2016-51,60.74,61.25,60.63,61.13,2090200,59.26,0.005097044,57.69857143,57.9972,
2016/12/21,2016,12,21,Wednesday,51,2016-51,61.07,61.54,61.07,61.12,1505200,59.25,-0.000163705,57.91214286,58.0418,
2016/12/22,2016,12,22,Thursday,51,2016-51,61.07,61.36,60.86,61.28,966200,59.4,0.002617847,58.12,58.08,
2016/12/23,2016,12,23,Friday,51,2016-51,61.39,61.52,60.97,61.19,703500,59.32,-0.001468714,58.315,58.096,
2016/12/27,2016,12,27,Tuesday,52,2016-52,60.86,61.34,60.66,61.18,909300,59.31,-0.000163352,58.50928571,58.1228,
2016/12/28,2016,12,28,Wednesday,52,2016-52,60.73,60.73,60.01,60.08,998500,58.71,-0.010051063,58.63142857,58.126,
2016/12/29,2016,12,29,Thursday,52,2016-52,60.25,61.21,60.12,61.09,1080000,59.7,0.016810876,58.79714286,58.1388,
2016/12/30,2016,12,30,Friday,52,2016-52,61.12,61.23,60.55,60.77,1678300,59.38,-0.00523823,58.93071429,58.146,
2017/1/3,2017,1,3,Tuesday,1,Jan-17,60.81,60.82,60.08,60.37,1731300,58.99,-0.00658217,59.00214286,58.1462,Green
2017/1/4,2017,1,4,Wednesday,1,Jan-17,60.61,60.98,60.25,60.59,1788000,59.21,0.003644161,59.03642857,58.1612,Green
2017/1/5,2017,1,5,Thursday,1,Jan-17,60.66,61.39,60.18,60.54,3939000,59.16,-0.000825135,59.14214286,58.1712,Green
2017/1/6,2017,1,6,Friday,1,Jan-17,60.34,61.35,60.13,61.22,3100300,59.82,0.011232251,59.26,58.189,Green
2017/1/9,2017,1,9,Monday,2,Feb-17,61.2,61.43,60.2,60.3,1939400,58.92,-0.015027851,59.24214286,58.1864,Green
2017/1/10,2017,1,10,Tuesday,2,Feb-17,60.33,60.48,59.89,60.07,1495400,58.7,-0.003814251,59.22357143,58.1836,Green
2017/1/11,2017,1,11,Wednesday,2,Feb-17,60.23,61.09,60.18,60.88,2476000,59.49,0.01348437,59.24,58.191,Green
2017/1/12,2017,1,12,Thursday,2,Feb-17,60.82,60.98,60.12,60.61,2495700,59.23,-0.00443503,59.23857143,58.1712,Green
2017/1/13,2017,1,13,Friday,2,Feb-17,60.6,60.91,60.19,60.58,1684200,59.2,-0.000494905,59.22428571,58.1684,Green
2017/1/17,2017,1,17,Tuesday,3,Mar-17,60.75,61.82,60.75,61.78,2505300,60.37,0.019808441,59.29928571,58.2076,Green
2017/1/18,2017,1,18,Wednesday,3,Mar-17,61.5,61.76,61.36,61.46,2107800,60.06,-0.005179663,59.35285714,58.2416,Green
2017/1/19,2017,1,19,Thursday,3,Mar-17,60.98,61.71,60.95,61.1,1892400,59.71,-0.005857484,59.42428571,58.2758,Green
2017/1/20,2017,1,20,Friday,3,Mar-17,61.31,61.59,60.97,61.36,1764000,59.96,0.004255373,59.44285714,58.2906,Green
2017/1/23,2017,1,23,Monday,4,Apr-17,61.5,61.63,60.97,60.99,1917700,59.6,-0.006029961,59.45857143,58.2802,Red
2017/1/24,2017,1,24,Tuesday,4,Apr-17,60.93,61.08,60.71,60.89,1775800,59.5,-0.001639703,59.495,58.3184,Red
2017/1/25,2017,1,25,Wednesday,4,Apr-17,60.6,60.87,60.46,60.84,1355100,59.45,-0.000821134,59.51214286,58.3732,Red
2017/1/26,2017,1,26,Thursday,4,Apr-17,60.79,61.3,60.56,60.76,1569900,59.37,-0.001314907,59.52714286,58.4268,Red
2017/1/27,2017,1,27,Friday,4,Apr-17,60.96,61.02,60.57,60.62,1375700,59.24,-0.002304196,59.48571429,58.4842,Red
2017/1/30,2017,1,30,Monday,5,May-17,60.84,60.92,60.17,60.58,1538800,59.2,-0.000659743,59.50571429,58.5224,Green
2017/1/31,2017,1,31,Tuesday,5,May-17,60.74,61.91,60.56,61.89,2618500,60.48,0.021624205,59.63285714,58.5938,Green
2017/2/1,2017,2,1,Wednesday,5,May-17,61.39,61.55,60.61,60.89,1787400,59.5,-0.016157701,59.63357143,58.6464,Green
2017/2/2,2017,2,2,Thursday,5,May-17,61.18,62,60.99,61.95,1990900,60.54,0.01740851,59.72714286,58.7254,Green
2017/2/3,2017,2,3,Friday,5,May-17,61.84,62.07,61.41,61.59,1907600,60.19,-0.005811153,59.79785714,58.7822,Green
2017/2/6,2017,2,6,Monday,6,Jun-17,61.66,61.92,61.45,61.63,993000,60.22,0.000649479,59.78714286,58.8366,Green
2017/2/7,2017,2,7,Tuesday,6,Jun-17,61.72,61.95,61.54,61.83,908100,60.42,0.00324516,59.81285714,58.9068,Green
2017/2/8,2017,2,8,Wednesday,6,Jun-17,62.51,63.62,62.44,63.17,2835300,61.73,0.021672301,59.95714286,58.992,Green
2017/2/9,2017,2,9,Thursday,6,Jun-17,63.17,63.4,62.71,62.89,1802600,61.46,-0.004432454,60.06428571,59.0436,Green
2017/2/10,2017,2,10,Friday,6,Jun-17,62.55,63.5,62.42,63.35,1328800,61.91,0.007314336,60.22928571,59.1096,Green
2017/2/13,2017,2,13,Monday,7,Jul-17,63.27,63.75,63.1,63.69,2034500,62.24,0.005367044,60.425,59.2144,Green
2017/2/14,2017,2,14,Tuesday,7,Jul-17,63.55,63.8,62.93,63.32,2011900,61.88,-0.005809425,60.59857143,59.3268,Green
2017/2/15,2017,2,15,Wednesday,7,Jul-17,62.85,63.21,62.3,62.94,1898900,61.5,-0.006001259,60.75071429,59.427,Green
2017/2/16,2017,2,16,Thursday,7,Jul-17,63.75,63.95,63.01,63.39,2473100,61.94,0.007149685,60.94357143,59.534,Green
2017/2/17,2017,2,17,Friday,7,Jul-17,63.62,64.2,63.54,63.92,2501500,62.46,0.008360942,61.17642857,59.6514,Green
2017/2/21,2017,2,21,Tuesday,8,Aug-17,63.92,64.79,63.6,64.64,1829600,63.17,0.011263988,61.36857143,59.7748,Green
2017/2/22,2017,2,22,Wednesday,8,Aug-17,64.7,64.93,64.35,64.76,1805400,63.28,0.001856501,61.63857143,59.8928,Green
2017/2/23,2017,2,23,Thursday,8,Aug-17,64.99,65.56,64.87,65.41,2069200,63.92,0.010037006,61.88,60.021,Green
2017/2/24,2017,2,24,Friday,8,Aug-17,65.7,66.35,65.55,66.33,2748900,64.82,0.014065206,62.21071429,60.1576,Green
2017/2/27,2017,2,27,Monday,9,Sep-17,66.35,66.37,65.9,66.12,1402900,64.61,-0.003166055,62.52428571,60.2752,Red
2017/2/28,2017,2,28,Tuesday,9,Sep-17,66.24,66.93,66.02,66.75,2404100,65.23,0.009528216,62.86785714,60.4262,Red
2017/3/1,2017,3,1,Wednesday,9,Sep-17,65.99,66.58,65.63,65.85,3499700,64.35,-0.013483182,63.055,60.5498,Red
2017/3/2,2017,3,2,Thursday,9,Sep-17,65.85,66.7,65.6,66.18,2765600,64.67,0.005011344,63.28428571,60.6598,Red
2017/3/3,2017,3,3,Friday,9,Sep-17,66.26,66.26,65.43,66.07,2771900,64.56,-0.001662118,63.47357143,60.7718,Red
2017/3/6,2017,3,6,Monday,10,Oct-17,65.87,66.1,65.65,65.76,2808100,64.26,-0.004691908,63.61785714,60.8718,Red
2017/3/7,2017,3,7,Tuesday,10,Oct-17,65.68,66.41,65.64,66.26,1961900,64.75,0.007603466,63.82285714,60.9818,Red
2017/3/8,2017,3,8,Wednesday,10,Oct-17,65.58,65.62,65.02,65.16,2430800,63.67,-0.016601408,63.97785714,61.0672,Red
2017/3/9,2017,3,9,Thursday,10,Oct-17,65.2,65.57,65.11,65.13,1655100,63.64,-0.000460406,64.09928571,61.1536,Red
2017/3/10,2017,3,10,Friday,10,Oct-17,65.52,65.85,65.2,65.63,2349200,64.13,0.007676895,64.21857143,61.25,Red
2017/3/13,2017,3,13,Monday,11,Nov-17,65.57,65.82,65.27,65.75,1900300,64.25,0.001828556,64.29571429,61.3608,Green
2017/3/14,2017,3,14,Tuesday,11,Nov-17,65.68,65.9,65.31,65.67,1603200,64.17,-0.001216773,64.35928571,61.4502,Green
2017/3/15,2017,3,15,Wednesday,11,Nov-17,65.85,67.13,65.78,66.87,2241900,65.35,0.018273114,64.46142857,61.5696,Green
2017/3/16,2017,3,16,Thursday,11,Nov-17,66.65,66.65,65.85,66.02,2504100,64.51,-0.012711285,64.43928571,61.68,Green
2017/3/17,2017,3,17,Friday,11,Nov-17,66.22,66.98,66.12,66.59,3267200,65.07,0.008633712,64.47214286,61.7972,Green
2017/3/20,2017,3,20,Monday,12,Dec-17,66.59,66.91,65.99,66.16,1661000,64.65,-0.006457229,64.43071429,61.907,Green
2017/3/21,2017,3,21,Tuesday,12,Dec-17,66.24,67.45,66.21,67.31,2682300,65.78,0.017382051,64.53285714,62.0262,Green
2017/3/22,2017,3,22,Wednesday,12,Dec-17,67.55,68.25,67.26,67.46,2219000,65.92,0.002228443,64.62214286,62.1662,Green
2017/3/23,2017,3,23,Thursday,12,Dec-17,67.72,68.16,67.34,67.54,1898100,66,0.00118593,64.725,62.3122,Green
2017/3/24,2017,3,24,Friday,12,Dec-17,67.42,68.29,67.39,67.86,2590600,66.31,0.004737984,64.87142857,62.4486,Green
2017/3/27,2017,3,27,Monday,13,2017-13,67.99,68.17,66.94,67.19,3474700,65.66,-0.009873314,64.93642857,62.5772,Red
2017/3/28,2017,3,28,Tuesday,13,2017-13,67.23,67.4,66.94,67.34,2690500,65.8,0.002232423,65.08857143,62.7092,Red
2017/3/29,2017,3,29,Wednesday,13,2017-13,66.83,66.87,66.53,66.63,1363900,65.59,-0.003290857,65.22785714,62.8136,Red
2017/3/30,2017,3,30,Thursday,13,2017-13,66.35,66.53,66.01,66.36,1536400,65.32,-0.004052241,65.31285714,62.9188,Red
2017/3/31,2017,3,31,Friday,13,2017-13,66.34,66.8,66.34,66.36,1951300,65.32,0,65.38928571,63.031,Red
2017/4/3,2017,4,3,Monday,14,2017-14,66.33,66.6,65.8,66.54,1839100,65.5,0.002712603,65.48428571,63.1418,Green
2017/4/4,2017,4,4,Tuesday,14,2017-14,66.49,67.1,66.3,66.92,1360000,65.87,0.005710699,65.52142857,63.2672,Green
2017/4/5,2017,4,5,Wednesday,14,2017-14,66.8,67.55,66.66,67.48,3078100,66.42,0.008368291,65.65785714,63.4056,Green
